account_id,account_number,account_name,portfolio_id,branch_id,officer_id,customer_id,approval_date,loan_amount,interest_rate,status,ltv_ratio,collateral_type
353,ACC_00000353,Loan_353,18,9,27,CUST_000199,2026-01-01T17:09:49.694918,359034.07959185616,0.08231425341975895,Active,0.44751253441659944,Unsecured
354,ACC_00000354,Loan_354,18,9,26,CUST_000247,2024-07-02T17:09:49.694918,169998.3047040938,0.1895255840459955,Active,0.4701986948298972,Land
355,ACC_00000355,Loan_355,18,9,27,CUST_000033,2024-11-30T17:09:49.694918,19259.478683774396,0.1347356781842448,Active,0.31317683917446365,Building
356,ACC_00000356,Loan_356,18,9,25,CUST_000495,2026-03-28T17:09:49.696927,461614.90101964684,0.11171264343381158,Active,0.6737679389890108,Land
357,ACC_00000357,Loan_357,18,9,26,CUST_000090,2024-06-09T17:09:49.696927,32664.51257212187,0.059226468110403774,Active,0.344051069064068,Equipment
358,ACC_00000358,Loan_358,18,9,25,CUST_000141,2025-10-07T17:09:49.696927,406752.35832574766,0.182968480721854,Active,0.339606565919429,Equipment
359,ACC_00000359,Loan_359,18,9,27,CUST_000022,2025-04-16T17:09:49.698936,86872.08055691671,0.05079560901035525,Active,0.3423042644698191,Land
360,ACC_00000360,Loan_360,18,9,27,CUST_000291,2025-02-03T17:09:49.699907,385729.21962524176,0.2380336936365482,Restructured,0.4928084516560548,Building
361,ACC_00000361,Loan_361,19,10,29,CUST_000305,2026-04-09T17:09:49.700218,393595.0085458482,0.23985812103329945,Defaulted,0.6838774414552162,Unsecured
362,ACC_00000362,Loan_362,19,10,29,CUST_000475,2024-05-28T17:09:49.701322,455810.2749710393,0.06619010238086398,Closed,0.6069784182762694,Equipment
363,ACC_00000363,Loan_363,19,10,29,CUST_000349,2026-01-15T17:09:49.701322,210441.4211913491,0.22521493697481443,Closed,0.8469568166311736,Building
364,ACC_00000364,Loan_364,19,10,29,CUST_000499,2024-10-14T17:09:49.703330,460703.8975043376,0.10760506326743774,Active,0.8292284675481951,Equipment
365,ACC_00000365,Loan_365,19,10,29,CUST_000188,2025-07-13T17:09:49.703330,213442.02892820144,0.1254387511098774,Active,0.5172797775664355,Equipment
366,ACC_00000366,Loan_366,19,10,29,CUST_000225,2024-06-29T17:09:49.703330,421277.81222141645,0.07892131563384402,Active,0.7986181646726551,Land
367,ACC_00000367,Loan_367,19,10,28,CUST_000048,2024-07-02T17:09:49.705339,135388.79019300546,0.07482739014781853,Active,0.6029105182876875,Unsecured
368,ACC_00000368,Loan_368,19,10,30,CUST_000091,2025-07-13T17:09:49.705339,77755.6178009005,0.10833588851808573,Defaulted,0.8409190475361721,Building
369,ACC_00000369,Loan_369,19,10,30,CUST_000228,2026-03-06T17:09:49.705339,38411.13454977977,0.096969933023491,Active,0.6749124549601263,Land
370,ACC_00000370,Loan_370,19,10,29,CUST_000185,2025-06-09T17:09:49.705339,116325.81700207246,0.13570975225043283,Active,0.7021882754575592,Building
371,ACC_00000371,Loan_371,19,10,28,CUST_000331,2026-03-14T17:09:49.707346,440896.704850447,0.08330940107697415,Active,0.37425014336011886,Land
372,ACC_00000372,Loan_372,19,10,29,CUST_000120,2025-10-04T17:09:49.707346,206444.02271299867,0.1285852638652608,Restructured,0.6405183425651184,Unsecured
373,ACC_00000373,Loan_373,19,10,29,CUST_000214,2025-07-21T17:09:49.707346,140550.67819239662,0.15710188265844827,Active,0.8904596085107697,Building
374,ACC_00000374,Loan_374,19,10,28,CUST_000029,2025-11-11T17:09:49.709354,132685.11238391226,0.16465878510778287,Closed,0.6839268258969537,Land
375,ACC_00000375,Loan_375,19,10,29,CUST_000058,2025-02-05T17:09:49.709354,23430.811590030487,0.18560498389219582,Defaulted,0.8231967991700186,Building
376,ACC_00000376,Loan_376,19,10,29,CUST_000436,2024-06-14T17:09:49.709354,415227.9162864164,0.11768032119440026,Active,0.7031106061085847,Land
377,ACC_00000377,Loan_377,19,10,29,CUST_000144,2025-10-27T17:09:49.711363,139000.911428395,0.0764598751393204,Active,0.5648792128354239,Equipment
378,ACC_00000378,Loan_378,19,10,29,CUST_000409,2025-03-24T17:09:49.711363,343970.80334441934,0.20812429380074676,Defaulted,0.5629633316816545,Unsecured
379,ACC_00000379,Loan_379,19,10,29,CUST_000323,2025-12-28T17:09:49.711363,379888.3243360064,0.10128399909761708,Active,0.3629630550465641,Building
380,ACC_00000380,Loan_380,19,10,30,CUST_000475,2025-01-05T17:09:49.713371,167214.7768732193,0.0763827150380606,Active,0.7717924736500776,Equipment
381,ACC_00000381,Loan_381,20,10,28,CUST_000199,2026-02-15T17:09:49.713371,485497.3957523799,0.17220789982750556,Active,0.3139331938716158,Equipment
382,ACC_00000382,Loan_382,20,10,28,CUST_000247,2025-12-11T17:09:49.713371,27370.73010876173,0.24123836183434755,Active,0.8991183077281422,Building
383,ACC_00000383,Loan_383,20,10,30,CUST_000175,2024-06-14T17:09:49.715378,281523.4201226207,0.15667099092865905,Defaulted,0.34200485347900766,Land
384,ACC_00000384,Loan_384,20,10,29,CUST_000392,2025-08-23T17:09:49.716807,210818.28182773336,0.11934803809336517,Active,0.5375376702098873,Equipment
385,ACC_00000385,Loan_385,20,10,28,CUST_000466,2025-02-23T17:09:49.716807,210230.50839365608,0.18875738497313943,Active,0.5809811398206066,Land
386,ACC_00000386,Loan_386,20,10,28,CUST_000079,2024-11-01T17:09:49.717835,250039.12040539994,0.20867763335901196,Defaulted,0.5050204668129432,Equipment
387,ACC_00000387,Loan_387,20,10,28,CUST_000329,2025-05-07T17:09:49.717835,15053.813458022978,0.15052300378881567,Defaulted,0.7438595584651717,Building
388,ACC_00000388,Loan_388,20,10,29,CUST_000469,2026-04-10T17:09:49.717835,32948.95213472862,0.0923984090620976,Defaulted,0.6874636088515028,Unsecured
389,ACC_00000389,Loan_389,20,10,28,CUST_000438,2025-12-24T17:09:49.719843,114275.62655338846,0.21906702128522543,Closed,0.3773252243740083,Building
390,ACC_00000390,Loan_390,20,10,30,CUST_000048,2025-11-02T17:09:49.719843,302776.8170001048,0.07235908898937177,Active,0.8686731985486511,Land
391,ACC_00000391,Loan_391,20,10,28,CUST_000024,2025-01-02T17:09:49.719843,129801.2701283175,0.11964231741959792,Defaulted,0.7644975331914183,Equipment
392,ACC_00000392,Loan_392,20,10,28,CUST_000474,2025-02-15T17:09:49.721851,125066.44803087042,0.11469625689622434,Active,0.4540111278873831,Equipment
393,ACC_00000393,Loan_393,20,10,30,CUST_000310,2025-05-01T17:09:49.721851,204953.4833706173,0.07045301479224626,Active,0.635111827157232,Land
394,ACC_00000394,Loan_394,20,10,28,CUST_000463,2024-11-01T17:09:49.721851,144532.63556987297,0.21331883091494847,Active,0.564613693729962,Equipment
395,ACC_00000395,Loan_395,20,10,30,CUST_000259,2024-05-31T17:09:49.723859,268384.22911620606,0.10019007933548535,Active,0.8814178767569614,Equipment
396,ACC_00000396,Loan_396,20,10,28,CUST_000318,2024-06-29T17:09:49.723859,31999.089096495845,0.18904848609422792,Active,0.7811845555798007,Unsecured
397,ACC_00000397,Loan_397,20,10,30,CUST_000244,2024-11-27T17:09:49.723859,49328.018965896736,0.13265510797056349,Active,0.7436915630445774,Land
398,ACC_00000398,Loan_398,20,10,29,CUST_000046,2024-09-08T17:09:49.723859,68858.84820686914,0.20489774399814636,Active,0.747134616004385,Land
399,ACC_00000399,Loan_399,20,10,29,CUST_000312,2025-08-20T17:09:49.725867,26070.095669053717,0.23647451985456464,Defaulted,0.30757393713637454,Land
400,ACC_00000400,Loan_400,20,10,30,CUST_000264,2025-01-11T17:09:49.725867,171578.22941110196,0.21652340010714172,Active,0.36755155730820566,Unsecured
