payment_id,account_id,payment_date,amount_paid,status,days_past_due
2017,196,2025-10-08T17:09:49.578707,0.0,Arrears,222
2018,196,2025-11-07T17:09:49.578707,0.0,Arrears,192
2019,197,2024-12-26T17:09:49.578707,0.0,Arrears,508
2020,197,2025-01-25T17:09:49.578707,0.0,Arrears,478
2021,197,2025-02-24T17:09:49.578707,0.0,Arrears,448
2022,197,2025-03-26T17:09:49.578707,0.0,Arrears,418
2023,197,2025-04-25T17:09:49.578707,0.0,Arrears,388
2024,197,2025-05-25T17:09:49.578707,0.0,Arrears,358
2025,197,2025-06-24T17:09:49.578707,0.0,Arrears,328
2026,197,2025-07-24T17:09:49.578707,0.0,Arrears,298
2027,197,2025-08-23T17:09:49.578707,0.0,Arrears,268
2028,197,2025-09-22T17:09:49.578707,0.0,Arrears,238
2029,197,2025-10-22T17:09:49.578707,0.0,Arrears,208
2030,197,2025-11-21T17:09:49.578707,0.0,Arrears,178
2031,197,2025-12-21T17:09:49.578707,0.0,Arrears,148
2032,197,2026-01-20T17:09:49.578707,0.0,Arrears,118
2033,197,2026-02-19T17:09:49.578707,0.0,Arrears,88
2034,197,2026-03-21T17:09:49.578707,0.0,Late,58
2035,197,2026-04-20T17:09:49.578707,1613.865539948294,On-time,28
2036,198,2024-10-10T17:09:49.578707,0.0,Arrears,585
2037,198,2024-11-09T17:09:49.578707,0.0,Arrears,555
2038,199,2025-08-02T17:09:49.578707,0.0,Arrears,289
2039,199,2025-09-01T17:09:49.578707,0.0,Arrears,259
2040,199,2025-10-01T17:09:49.578707,0.0,Arrears,229
2041,199,2025-10-31T17:09:49.578707,0.0,Arrears,199
2042,199,2025-11-30T17:09:49.578707,0.0,Arrears,169
2043,199,2025-12-30T17:09:49.578707,0.0,Arrears,139
2044,199,2026-01-29T17:09:49.578707,0.0,Arrears,109
2045,199,2026-02-28T17:09:49.578707,0.0,Arrears,79
2046,199,2026-03-30T17:09:49.578707,0.0,Late,49
2047,199,2026-04-29T17:09:49.578707,27509.244121710788,On-time,19
2048,200,2024-11-03T17:09:49.578707,0.0,Arrears,561
2049,200,2024-12-03T17:09:49.578707,0.0,Arrears,531
2050,200,2025-01-02T17:09:49.578707,0.0,Arrears,501
2051,200,2025-02-01T17:09:49.578707,0.0,Arrears,471
2052,201,2025-01-25T17:09:49.578707,0.0,Arrears,478
2053,201,2025-02-24T17:09:49.578707,0.0,Arrears,448
2054,201,2025-03-26T17:09:49.578707,0.0,Arrears,418
2055,201,2025-04-25T17:09:49.578707,0.0,Arrears,388
2056,201,2025-05-25T17:09:49.578707,0.0,Arrears,358
2057,201,2025-06-24T17:09:49.578707,0.0,Arrears,328
2058,201,2025-07-24T17:09:49.578707,0.0,Arrears,298
2059,201,2025-08-23T17:09:49.578707,0.0,Arrears,268
2060,201,2025-09-22T17:09:49.578707,0.0,Arrears,238
2061,202,2024-10-25T17:09:49.578707,0.0,Arrears,570
2062,202,2024-11-24T17:09:49.578707,0.0,Arrears,540
2063,202,2024-12-24T17:09:49.578707,0.0,Arrears,510
2064,202,2025-01-23T17:09:49.578707,0.0,Arrears,480
2065,202,2025-02-22T17:09:49.578707,0.0,Arrears,450
2066,202,2025-03-24T17:09:49.578707,0.0,Arrears,420
2067,202,2025-04-23T17:09:49.578707,0.0,Arrears,390
2068,202,2025-05-23T17:09:49.578707,0.0,Arrears,360
2069,202,2025-06-22T17:09:49.578707,0.0,Arrears,330
2070,202,2025-07-22T17:09:49.578707,0.0,Arrears,300
2071,202,2025-08-21T17:09:49.578707,0.0,Arrears,270
2072,202,2025-09-20T17:09:49.578707,0.0,Arrears,240
2073,202,2025-10-20T17:09:49.578707,0.0,Arrears,210
2074,202,2025-11-19T17:09:49.578707,0.0,Arrears,180
2075,202,2025-12-19T17:09:49.578707,0.0,Arrears,150
2076,202,2026-01-18T17:09:49.578707,0.0,Arrears,120
2077,202,2026-02-17T17:09:49.578707,0.0,Arrears,90
2078,202,2026-03-19T17:09:49.578707,0.0,Arrears,60
2079,202,2026-04-18T17:09:49.578707,0.0,Late,30
2080,202,2026-05-18T17:09:49.578707,4300.023797808364,On-time,0
2081,203,2025-01-16T17:09:49.578707,0.0,Arrears,487
2082,203,2025-02-15T17:09:49.578707,0.0,Arrears,457
2083,203,2025-03-17T17:09:49.578707,0.0,Arrears,427
2084,203,2025-04-16T17:09:49.578707,0.0,Arrears,397
2085,203,2025-05-16T17:09:49.578707,0.0,Arrears,367
2086,203,2025-06-15T17:09:49.578707,0.0,Arrears,337
2087,203,2025-07-15T17:09:49.578707,0.0,Arrears,307
2088,203,2025-08-14T17:09:49.578707,0.0,Arrears,277
2089,203,2025-09-13T17:09:49.578707,0.0,Arrears,247
2090,203,2025-10-13T17:09:49.578707,0.0,Arrears,217
2091,203,2025-11-12T17:09:49.578707,0.0,Arrears,187
2092,203,2025-12-12T17:09:49.578707,0.0,Arrears,157
2093,203,2026-01-11T17:09:49.578707,0.0,Arrears,127
2094,203,2026-02-10T17:09:49.578707,0.0,Arrears,97
2095,203,2026-03-12T17:09:49.578707,0.0,Arrears,67
2096,203,2026-04-11T17:09:49.578707,0.0,Late,37
2097,203,2026-05-11T17:09:49.578707,9794.029037480243,On-time,7
2098,204,2026-02-09T17:09:49.578707,0.0,Arrears,98
2099,204,2026-03-11T17:09:49.578707,0.0,Arrears,68
2100,204,2026-04-10T17:09:49.578707,0.0,Late,38
2101,204,2026-05-10T17:09:49.578707,5192.306904319311,On-time,8
2102,205,2025-08-07T17:09:49.578707,0.0,Arrears,284
2103,205,2025-09-06T17:09:49.578707,0.0,Arrears,254
2104,205,2025-10-06T17:09:49.578707,0.0,Arrears,224
2105,205,2025-11-05T17:09:49.578707,0.0,Arrears,194
2106,205,2025-12-05T17:09:49.578707,0.0,Arrears,164
2107,205,2026-01-04T17:09:49.578707,0.0,Arrears,134
2108,205,2026-02-03T17:09:49.578707,0.0,Arrears,104
2109,205,2026-03-05T17:09:49.578707,0.0,Arrears,74
2110,205,2026-04-04T17:09:49.578707,0.0,Late,44
2111,205,2026-05-04T17:09:49.578707,18618.314974569643,On-time,14
2112,206,2025-11-25T17:09:49.578707,0.0,Arrears,174
2113,206,2025-12-25T17:09:49.578707,0.0,Arrears,144
2114,206,2026-01-24T17:09:49.578707,0.0,Arrears,114
2115,206,2026-02-23T17:09:49.578707,0.0,Arrears,84
2116,206,2026-03-25T17:09:49.578707,0.0,Late,54
2117,206,2026-04-24T17:09:49.578707,37701.904173422554,On-time,24
2118,207,2024-12-21T17:09:49.578707,0.0,Arrears,513
2119,207,2025-01-20T17:09:49.578707,0.0,Arrears,483
2120,207,2025-02-19T17:09:49.578707,0.0,Arrears,453
2121,207,2025-03-21T17:09:49.578707,0.0,Arrears,423
2122,207,2025-04-20T17:09:49.578707,0.0,Arrears,393
2123,207,2025-05-20T17:09:49.578707,0.0,Arrears,363
2124,207,2025-06-19T17:09:49.578707,0.0,Arrears,333
2125,207,2025-07-19T17:09:49.578707,0.0,Arrears,303
2126,207,2025-08-18T17:09:49.578707,0.0,Arrears,273
2127,207,2025-09-17T17:09:49.578707,0.0,Arrears,243
2128,207,2025-10-17T17:09:49.578707,0.0,Arrears,213
2129,207,2025-11-16T17:09:49.578707,0.0,Arrears,183
2130,207,2025-12-16T17:09:49.578707,0.0,Arrears,153
2131,207,2026-01-15T17:09:49.578707,0.0,Arrears,123
2132,207,2026-02-14T17:09:49.578707,0.0,Arrears,93
2133,207,2026-03-16T17:09:49.578707,0.0,Arrears,63
2134,207,2026-04-15T17:09:49.578707,0.0,Late,33
2135,207,2026-05-15T17:09:49.578707,12250.816732437594,On-time,3
2136,208,2024-05-30T17:09:49.578707,0.0,Arrears,718
2137,208,2024-06-29T17:09:49.578707,0.0,Arrears,688
2138,208,2024-07-29T17:09:49.578707,0.0,Arrears,658
2139,208,2024-08-28T17:09:49.578707,0.0,Arrears,628
2140,208,2024-09-27T17:09:49.578707,0.0,Arrears,598
2141,208,2024-10-27T17:09:49.578707,0.0,Arrears,568
2142,208,2024-11-26T17:09:49.578707,0.0,Arrears,538
2143,208,2024-12-26T17:09:49.578707,0.0,Arrears,508
2144,208,2025-01-25T17:09:49.578707,0.0,Arrears,478
2145,208,2025-02-24T17:09:49.578707,0.0,Arrears,448
2146,208,2025-03-26T17:09:49.578707,0.0,Arrears,418
2147,208,2025-04-25T17:09:49.578707,0.0,Arrears,388
2148,208,2025-05-25T17:09:49.578707,0.0,Arrears,358
2149,208,2025-06-24T17:09:49.578707,0.0,Arrears,328
2150,209,2024-06-27T17:09:49.578707,0.0,Arrears,690
2151,209,2024-07-27T17:09:49.578707,0.0,Arrears,660
2152,209,2024-08-26T17:09:49.578707,0.0,Arrears,630
2153,209,2024-09-25T17:09:49.578707,0.0,Arrears,600
2154,209,2024-10-25T17:09:49.578707,0.0,Arrears,570
2155,209,2024-11-24T17:09:49.578707,0.0,Arrears,540
2156,209,2024-12-24T17:09:49.578707,0.0,Arrears,510
2157,209,2025-01-23T17:09:49.578707,0.0,Arrears,480
2158,209,2025-02-22T17:09:49.578707,0.0,Arrears,450
2159,209,2025-03-24T17:09:49.578707,0.0,Arrears,420
2160,209,2025-04-23T17:09:49.578707,0.0,Arrears,390
2161,209,2025-05-23T17:09:49.578707,0.0,Arrears,360
2162,209,2025-06-22T17:09:49.578707,0.0,Arrears,330
2163,209,2025-07-22T17:09:49.578707,0.0,Arrears,300
2164,209,2025-08-21T17:09:49.578707,0.0,Arrears,270
2165,209,2025-09-20T17:09:49.578707,0.0,Arrears,240
2166,209,2025-10-20T17:09:49.578707,0.0,Arrears,210
2167,209,2025-11-19T17:09:49.578707,0.0,Arrears,180
2168,209,2025-12-19T17:09:49.578707,0.0,Arrears,150
2169,209,2026-01-18T17:09:49.578707,0.0,Arrears,120
2170,209,2026-02-17T17:09:49.578707,0.0,Arrears,90
2171,209,2026-03-19T17:09:49.578707,0.0,Arrears,60
2172,209,2026-04-18T17:09:49.578707,0.0,Late,30
2173,209,2026-05-18T17:09:49.578707,13322.46172080947,On-time,0
2174,210,2025-10-29T17:09:49.578707,0.0,Arrears,201
2175,210,2025-11-28T17:09:49.578707,0.0,Arrears,171
2176,210,2025-12-28T17:09:49.578707,0.0,Arrears,141
2177,210,2026-01-27T17:09:49.578707,0.0,Arrears,111
2178,210,2026-02-26T17:09:49.578707,0.0,Arrears,81
2179,210,2026-03-28T17:09:49.578707,0.0,Late,51
2180,210,2026-04-27T17:09:49.578707,7354.332786558672,On-time,21
2181,211,2024-06-10T17:09:49.578707,0.0,Arrears,707
2182,211,2024-07-10T17:09:49.578707,0.0,Arrears,677
2183,211,2024-08-09T17:09:49.578707,0.0,Arrears,647
2184,211,2024-09-08T17:09:49.578707,0.0,Arrears,617
2185,211,2024-10-08T17:09:49.578707,0.0,Arrears,587
2186,211,2024-11-07T17:09:49.578707,0.0,Arrears,557
2187,211,2024-12-07T17:09:49.578707,0.0,Arrears,527
2188,211,2025-01-06T17:09:49.578707,0.0,Arrears,497
2189,211,2025-02-05T17:09:49.578707,0.0,Arrears,467
2190,211,2025-03-07T17:09:49.578707,0.0,Arrears,437
2191,211,2025-04-06T17:09:49.578707,0.0,Arrears,407
2192,211,2025-05-06T17:09:49.578707,0.0,Arrears,377
2193,211,2025-06-05T17:09:49.578707,0.0,Arrears,347
2194,211,2025-07-05T17:09:49.578707,0.0,Arrears,317
2195,211,2025-08-04T17:09:49.578707,0.0,Arrears,287
2196,211,2025-09-03T17:09:49.578707,0.0,Arrears,257
2197,211,2025-10-03T17:09:49.578707,0.0,Arrears,227
2198,211,2025-11-02T17:09:49.578707,0.0,Arrears,197
2199,211,2025-12-02T17:09:49.578707,0.0,Arrears,167
2200,211,2026-01-01T17:09:49.578707,0.0,Arrears,137
2201,211,2026-01-31T17:09:49.578707,0.0,Arrears,107
2202,211,2026-03-02T17:09:49.578707,0.0,Arrears,77
2203,211,2026-04-01T17:09:49.578707,0.0,Late,47
2204,211,2026-05-01T17:09:49.578707,15109.930308098537,On-time,17
2205,212,2024-11-08T17:09:49.578707,0.0,Arrears,556
2206,212,2024-12-08T17:09:49.578707,0.0,Arrears,526
2207,212,2025-01-07T17:09:49.578707,0.0,Arrears,496
2208,212,2025-02-06T17:09:49.578707,0.0,Arrears,466
2209,212,2025-03-08T17:09:49.578707,0.0,Arrears,436
2210,212,2025-04-07T17:09:49.578707,0.0,Arrears,406
2211,212,2025-05-07T17:09:49.578707,0.0,Arrears,376
2212,212,2025-06-06T17:09:49.578707,0.0,Arrears,346
2213,213,2024-06-27T17:09:49.578707,0.0,Arrears,690
2214,213,2024-07-27T17:09:49.578707,0.0,Arrears,660
2215,213,2024-08-26T17:09:49.578707,0.0,Arrears,630
2216,213,2024-09-25T17:09:49.578707,0.0,Arrears,600
2217,213,2024-10-25T17:09:49.578707,0.0,Arrears,570
2218,213,2024-11-24T17:09:49.578707,0.0,Arrears,540
2219,213,2024-12-24T17:09:49.578707,0.0,Arrears,510
2220,213,2025-01-23T17:09:49.578707,0.0,Arrears,480
2221,213,2025-02-22T17:09:49.578707,0.0,Arrears,450
2222,214,2026-03-12T17:09:49.594846,0.0,Arrears,67
2223,214,2026-04-11T17:09:49.594846,0.0,Late,37
2224,214,2026-05-11T17:09:49.594846,51526.332221018056,On-time,7
2225,215,2025-06-01T17:09:49.594846,0.0,Arrears,351
2226,215,2025-07-01T17:09:49.594846,0.0,Arrears,321
2227,215,2025-07-31T17:09:49.594846,0.0,Arrears,291
2228,215,2025-08-30T17:09:49.594846,0.0,Arrears,261
2229,215,2025-09-29T17:09:49.594846,0.0,Arrears,231
2230,215,2025-10-29T17:09:49.594846,0.0,Arrears,201
2231,215,2025-11-28T17:09:49.594846,0.0,Arrears,171
2232,215,2025-12-28T17:09:49.594846,0.0,Arrears,141
2233,215,2026-01-27T17:09:49.594846,0.0,Arrears,111
2234,215,2026-02-26T17:09:49.594846,0.0,Arrears,81
2235,215,2026-03-28T17:09:49.594846,0.0,Late,51
2236,215,2026-04-27T17:09:49.594846,3729.615273633817,On-time,21
2237,216,2025-08-26T17:09:49.594846,0.0,Arrears,265
2238,216,2025-09-25T17:09:49.594846,0.0,Arrears,235
2239,216,2025-10-25T17:09:49.594846,0.0,Arrears,205
2240,216,2025-11-24T17:09:49.594846,0.0,Arrears,175
2241,216,2025-12-24T17:09:49.594846,0.0,Arrears,145
2242,216,2026-01-23T17:09:49.594846,0.0,Arrears,115
2243,216,2026-02-22T17:09:49.594846,0.0,Arrears,85
2244,216,2026-03-24T17:09:49.594846,0.0,Late,55
2245,216,2026-04-23T17:09:49.594846,9324.909124321384,On-time,25
2246,217,2024-07-29T17:09:49.594846,0.0,Arrears,658
2247,217,2024-08-28T17:09:49.594846,0.0,Arrears,628
2248,217,2024-09-27T17:09:49.594846,0.0,Arrears,598
2249,217,2024-10-27T17:09:49.594846,0.0,Arrears,568
2250,217,2024-11-26T17:09:49.594846,0.0,Arrears,538
2251,217,2024-12-26T17:09:49.594846,0.0,Arrears,508
2252,217,2025-01-25T17:09:49.594846,0.0,Arrears,478
2253,217,2025-02-24T17:09:49.594846,0.0,Arrears,448
2254,217,2025-03-26T17:09:49.594846,0.0,Arrears,418
2255,217,2025-04-25T17:09:49.594846,0.0,Arrears,388
2256,217,2025-05-25T17:09:49.594846,0.0,Arrears,358
2257,217,2025-06-24T17:09:49.594846,0.0,Arrears,328
2258,217,2025-07-24T17:09:49.594846,0.0,Arrears,298
2259,217,2025-08-23T17:09:49.594846,0.0,Arrears,268
2260,217,2025-09-22T17:09:49.594846,0.0,Arrears,238
2261,217,2025-10-22T17:09:49.594846,0.0,Arrears,208
2262,217,2025-11-21T17:09:49.594846,0.0,Arrears,178
2263,217,2025-12-21T17:09:49.594846,0.0,Arrears,148
2264,217,2026-01-20T17:09:49.594846,0.0,Arrears,118
2265,217,2026-02-19T17:09:49.594846,0.0,Arrears,88
2266,217,2026-03-21T17:09:49.594846,0.0,Late,58
2267,217,2026-04-20T17:09:49.594846,14962.019207905762,On-time,28
2268,218,2026-03-27T17:09:49.594846,0.0,Late,52
2269,218,2026-04-26T17:09:49.594846,23959.28096704251,On-time,22
2270,219,2024-11-17T17:09:49.594846,0.0,Arrears,547
2271,219,2024-12-17T17:09:49.594846,0.0,Arrears,517
2272,219,2025-01-16T17:09:49.594846,0.0,Arrears,487
2273,219,2025-02-15T17:09:49.594846,0.0,Arrears,457
2274,219,2025-03-17T17:09:49.594846,0.0,Arrears,427
2275,219,2025-04-16T17:09:49.594846,0.0,Arrears,397
2276,219,2025-05-16T17:09:49.594846,0.0,Arrears,367
2277,219,2025-06-15T17:09:49.594846,0.0,Arrears,337
2278,219,2025-07-15T17:09:49.594846,0.0,Arrears,307
2279,219,2025-08-14T17:09:49.594846,0.0,Arrears,277
2280,219,2025-09-13T17:09:49.594846,0.0,Arrears,247
2281,219,2025-10-13T17:09:49.594846,0.0,Arrears,217
2282,219,2025-11-12T17:09:49.594846,0.0,Arrears,187
2283,219,2025-12-12T17:09:49.594846,0.0,Arrears,157
2284,219,2026-01-11T17:09:49.594846,0.0,Arrears,127
2285,219,2026-02-10T17:09:49.594846,0.0,Arrears,97
2286,219,2026-03-12T17:09:49.594846,0.0,Arrears,67
2287,219,2026-04-11T17:09:49.594846,0.0,Late,37
2288,219,2026-05-11T17:09:49.594846,13710.662285137001,On-time,7
2289,220,2025-10-05T17:09:49.594846,0.0,Arrears,225
2290,220,2025-11-04T17:09:49.594846,0.0,Arrears,195
2291,220,2025-12-04T17:09:49.594846,0.0,Arrears,165
2292,220,2026-01-03T17:09:49.594846,0.0,Arrears,135
2293,220,2026-02-02T17:09:49.594846,0.0,Arrears,105
2294,220,2026-03-04T17:09:49.594846,0.0,Arrears,75
2295,220,2026-04-03T17:09:49.594846,0.0,Late,45
2296,221,2025-03-24T17:09:49.594846,0.0,Arrears,420
2297,221,2025-04-23T17:09:49.594846,0.0,Arrears,390
2298,221,2025-05-23T17:09:49.594846,0.0,Arrears,360
2299,221,2025-06-22T17:09:49.594846,0.0,Arrears,330
2300,221,2025-07-22T17:09:49.594846,0.0,Arrears,300
2301,221,2025-08-21T17:09:49.594846,0.0,Arrears,270
2302,221,2025-09-20T17:09:49.594846,0.0,Arrears,240
2303,221,2025-10-20T17:09:49.594846,0.0,Arrears,210
2304,221,2025-11-19T17:09:49.594846,0.0,Arrears,180
2305,221,2025-12-19T17:09:49.594846,0.0,Arrears,150
2306,221,2026-01-18T17:09:49.594846,0.0,Arrears,120
2307,221,2026-02-17T17:09:49.594846,0.0,Arrears,90
2308,221,2026-03-19T17:09:49.594846,0.0,Arrears,60
2309,222,2026-02-15T17:09:49.600484,0.0,Arrears,92
2310,222,2026-03-17T17:09:49.600484,0.0,Arrears,62
2311,223,2025-12-18T17:09:49.600484,0.0,Arrears,151
2312,223,2026-01-17T17:09:49.600484,0.0,Arrears,121
2313,223,2026-02-16T17:09:49.600484,0.0,Arrears,91
2314,223,2026-03-18T17:09:49.600484,0.0,Arrears,61
2315,223,2026-04-17T17:09:49.600484,0.0,Late,31
2316,223,2026-05-17T17:09:49.600484,13860.269865627397,On-time,1
2317,224,2025-04-19T17:09:49.600484,0.0,Arrears,394
2318,224,2025-05-19T17:09:49.600484,0.0,Arrears,364
2319,224,2025-06-18T17:09:49.600484,0.0,Arrears,334
2320,224,2025-07-18T17:09:49.600484,0.0,Arrears,304
2321,224,2025-08-17T17:09:49.600484,0.0,Arrears,274
2322,224,2025-09-16T17:09:49.600484,0.0,Arrears,244
2323,224,2025-10-16T17:09:49.600484,0.0,Arrears,214
2324,224,2025-11-15T17:09:49.600484,0.0,Arrears,184
2325,224,2025-12-15T17:09:49.600484,0.0,Arrears,154
2326,225,2024-07-14T17:09:49.600484,0.0,Arrears,673
2327,225,2024-08-13T17:09:49.600484,0.0,Arrears,643
2328,225,2024-09-12T17:09:49.600484,0.0,Arrears,613
2329,225,2024-10-12T17:09:49.600484,0.0,Arrears,583
2330,225,2024-11-11T17:09:49.600484,0.0,Arrears,553
2331,225,2024-12-11T17:09:49.600484,0.0,Arrears,523
2332,225,2025-01-10T17:09:49.600484,0.0,Arrears,493
2333,225,2025-02-09T17:09:49.600484,0.0,Arrears,463
2334,225,2025-03-11T17:09:49.600484,0.0,Arrears,433
2335,225,2025-04-10T17:09:49.600484,0.0,Arrears,403
2336,225,2025-05-10T17:09:49.600484,0.0,Arrears,373
2337,225,2025-06-09T17:09:49.600484,0.0,Arrears,343
2338,226,2026-04-07T17:09:49.603155,0.0,Late,41
2339,226,2026-05-07T17:09:49.603155,10423.347340417447,On-time,11
2340,227,2024-10-21T17:09:49.603155,0.0,Arrears,574
2341,227,2024-11-20T17:09:49.603155,0.0,Arrears,544
2342,227,2024-12-20T17:09:49.603155,0.0,Arrears,514
2343,227,2025-01-19T17:09:49.603155,0.0,Arrears,484
2344,227,2025-02-18T17:09:49.603155,0.0,Arrears,454
2345,227,2025-03-20T17:09:49.603155,0.0,Arrears,424
2346,227,2025-04-19T17:09:49.603155,0.0,Arrears,394
2347,227,2025-05-19T17:09:49.603155,0.0,Arrears,364
2348,227,2025-06-18T17:09:49.603155,0.0,Arrears,334
2349,227,2025-07-18T17:09:49.603155,0.0,Arrears,304
2350,227,2025-08-17T17:09:49.603155,0.0,Arrears,274
2351,227,2025-09-16T17:09:49.603155,0.0,Arrears,244
2352,227,2025-10-16T17:09:49.603155,0.0,Arrears,214
2353,227,2025-11-15T17:09:49.603155,0.0,Arrears,184
2354,227,2025-12-15T17:09:49.603155,0.0,Arrears,154
2355,227,2026-01-14T17:09:49.603155,0.0,Arrears,124
2356,228,2024-12-15T17:09:49.603155,0.0,Arrears,519
2357,228,2025-01-14T17:09:49.603155,0.0,Arrears,489
2358,229,2025-02-26T17:09:49.603155,0.0,Arrears,446
2359,229,2025-03-28T17:09:49.603155,0.0,Arrears,416
2360,229,2025-04-27T17:09:49.603155,0.0,Arrears,386
2361,229,2025-05-27T17:09:49.603155,0.0,Arrears,356
2362,229,2025-06-26T17:09:49.603155,0.0,Arrears,326
2363,229,2025-07-26T17:09:49.603155,0.0,Arrears,296
2364,230,2025-07-20T17:09:49.603155,0.0,Arrears,302
2365,230,2025-08-19T17:09:49.603155,0.0,Arrears,272
2366,230,2025-09-18T17:09:49.603155,0.0,Arrears,242
2367,230,2025-10-18T17:09:49.603155,0.0,Arrears,212
2368,230,2025-11-17T17:09:49.603155,0.0,Arrears,182
2369,230,2025-12-17T17:09:49.603155,0.0,Arrears,152
2370,230,2026-01-16T17:09:49.603155,0.0,Arrears,122
2371,230,2026-02-15T17:09:49.603155,0.0,Arrears,92
2372,230,2026-03-17T17:09:49.603155,0.0,Arrears,62
2373,230,2026-04-16T17:09:49.603155,0.0,Late,32
2374,230,2026-05-16T17:09:49.603155,20171.522427338827,On-time,2
2375,231,2024-08-13T17:09:49.603155,0.0,Arrears,643
2376,231,2024-09-12T17:09:49.603155,0.0,Arrears,613
2377,231,2024-10-12T17:09:49.603155,0.0,Arrears,583
2378,231,2024-11-11T17:09:49.603155,0.0,Arrears,553
2379,231,2024-12-11T17:09:49.603155,0.0,Arrears,523
2380,231,2025-01-10T17:09:49.603155,0.0,Arrears,493
2381,231,2025-02-09T17:09:49.603155,0.0,Arrears,463
2382,231,2025-03-11T17:09:49.603155,0.0,Arrears,433
2383,231,2025-04-10T17:09:49.603155,0.0,Arrears,403
2384,231,2025-05-10T17:09:49.603155,0.0,Arrears,373
2385,231,2025-06-09T17:09:49.603155,0.0,Arrears,343
2386,231,2025-07-09T17:09:49.603155,0.0,Arrears,313
2387,231,2025-08-08T17:09:49.603155,0.0,Arrears,283
2388,231,2025-09-07T17:09:49.603155,0.0,Arrears,253
2389,231,2025-10-07T17:09:49.603155,0.0,Arrears,223
2390,231,2025-11-06T17:09:49.603155,0.0,Arrears,193
2391,232,2025-07-07T17:09:49.603155,0.0,Arrears,315
2392,232,2025-08-06T17:09:49.603155,0.0,Arrears,285
2393,232,2025-09-05T17:09:49.603155,0.0,Arrears,255
2394,232,2025-10-05T17:09:49.603155,0.0,Arrears,225
2395,232,2025-11-04T17:09:49.603155,0.0,Arrears,195
2396,232,2025-12-04T17:09:49.603155,0.0,Arrears,165
2397,232,2026-01-03T17:09:49.603155,0.0,Arrears,135
2398,233,2024-09-15T17:09:49.603155,0.0,Arrears,610
2399,233,2024-10-15T17:09:49.603155,0.0,Arrears,580
2400,233,2024-11-14T17:09:49.603155,0.0,Arrears,550
2401,233,2024-12-14T17:09:49.603155,0.0,Arrears,520
2402,233,2025-01-13T17:09:49.603155,0.0,Arrears,490
2403,233,2025-02-12T17:09:49.603155,0.0,Arrears,460
2404,233,2025-03-14T17:09:49.603155,0.0,Arrears,430
2405,233,2025-04-13T17:09:49.603155,0.0,Arrears,400
2406,233,2025-05-13T17:09:49.603155,0.0,Arrears,370
2407,233,2025-06-12T17:09:49.603155,0.0,Arrears,340
2408,233,2025-07-12T17:09:49.603155,0.0,Arrears,310
2409,233,2025-08-11T17:09:49.603155,0.0,Arrears,280
2410,233,2025-09-10T17:09:49.603155,0.0,Arrears,250
2411,233,2025-10-10T17:09:49.603155,0.0,Arrears,220
2412,233,2025-11-09T17:09:49.603155,0.0,Arrears,190
2413,233,2025-12-09T17:09:49.603155,0.0,Arrears,160
2414,233,2026-01-08T17:09:49.603155,0.0,Arrears,130
2415,233,2026-02-07T17:09:49.603155,0.0,Arrears,100
2416,233,2026-03-09T17:09:49.603155,0.0,Arrears,70
2417,233,2026-04-08T17:09:49.603155,0.0,Late,40
2418,233,2026-05-08T17:09:49.603155,2018.1363557498562,On-time,10
2419,234,2024-11-15T17:09:49.603155,0.0,Arrears,549
2420,234,2024-12-15T17:09:49.603155,0.0,Arrears,519
2421,234,2025-01-14T17:09:49.603155,0.0,Arrears,489
2422,234,2025-02-13T17:09:49.603155,0.0,Arrears,459
2423,234,2025-03-15T17:09:49.603155,0.0,Arrears,429
2424,234,2025-04-14T17:09:49.603155,0.0,Arrears,399
2425,234,2025-05-14T17:09:49.603155,0.0,Arrears,369
2426,234,2025-06-13T17:09:49.603155,0.0,Arrears,339
2427,234,2025-07-13T17:09:49.603155,0.0,Arrears,309
2428,234,2025-08-12T17:09:49.603155,0.0,Arrears,279
2429,234,2025-09-11T17:09:49.603155,0.0,Arrears,249
2430,234,2025-10-11T17:09:49.603155,0.0,Arrears,219
2431,234,2025-11-10T17:09:49.603155,0.0,Arrears,189
2432,234,2025-12-10T17:09:49.603155,0.0,Arrears,159
2433,234,2026-01-09T17:09:49.603155,0.0,Arrears,129
2434,234,2026-02-08T17:09:49.603155,0.0,Arrears,99
2435,234,2026-03-10T17:09:49.603155,0.0,Arrears,69
2436,234,2026-04-09T17:09:49.603155,0.0,Late,39
2437,234,2026-05-09T17:09:49.603155,14425.662250892217,On-time,9
2438,235,2024-06-05T17:09:49.603155,0.0,Arrears,712
2439,235,2024-07-05T17:09:49.603155,0.0,Arrears,682
2440,235,2024-08-04T17:09:49.603155,0.0,Arrears,652
2441,235,2024-09-03T17:09:49.603155,0.0,Arrears,622
2442,235,2024-10-03T17:09:49.603155,0.0,Arrears,592
2443,235,2024-11-02T17:09:49.603155,0.0,Arrears,562
2444,235,2024-12-02T17:09:49.603155,0.0,Arrears,532
2445,235,2025-01-01T17:09:49.603155,0.0,Arrears,502
2446,236,2026-02-22T17:09:49.603155,0.0,Arrears,85
2447,236,2026-03-24T17:09:49.603155,0.0,Late,55
2448,236,2026-04-23T17:09:49.603155,42309.82928860945,On-time,25
2449,237,2025-05-17T17:09:49.603155,0.0,Arrears,366
2450,237,2025-06-16T17:09:49.603155,0.0,Arrears,336
2451,237,2025-07-16T17:09:49.603155,0.0,Arrears,306
